Number,Time (h)
27355,4.226666666666667
34802,4.2283333333333335
8423,4.228611111111111
11892,4.228611111111111
4562,4.229444444444445
17054,4.229444444444445
8743,4.229722222222223
17366,4.229722222222223
45241,4.229722222222223
17333,4.23
17223,4.230277777777777
17917,4.230277777777777
11012,4.231111111111111
17269,4.231111111111111
17723,4.2325
26603,4.2325
17564,4.232777777777778
16553,4.233333333333333
17358,4.233611111111111
33808,4.234166666666667
28443,4.2347222222222225
4506,4.235
17602,4.235
28280,4.235833333333334
28234,4.2375
29969,4.237777777777778
31440,4.237777777777778
16613,4.239166666666667
16814,4.24
45755,4.24
4630,4.240277777777778
32326,4.240277777777778
4450,4.240555555555556
16590,4.240555555555556
26766,4.241944444444444
52257,4.242222222222222
45295,4.243055555555555
38733,4.245
39638,4.246111111111111
17104,4.246388888888889
4493,4.246666666666667
17141,4.246944444444445
23265,4.246944444444445
31052,4.247777777777777
27760,4.2491666666666665
27430,4.249722222222222
28259,4.250555555555556
27019,4.2508333333333335
51580,4.251388888888889
27793,4.251666666666667
38734,4.251666666666667
32862,4.252777777777778
26896,4.253055555555555
37864,4.253055555555555
26987,4.253333333333333
26989,4.254444444444444
32888,4.254444444444444
40515,4.254444444444444
26965,4.255277777777778
31200,4.256388888888889
32408,4.256944444444445
18951,4.2575
4494,4.258333333333334
17545,4.259166666666666
26701,4.263333333333334
16569,4.264166666666666
1061,4.265
45336,4.266111111111111
25628,4.266666666666667
30839,4.266666666666667
38053,4.266666666666667
40319,4.2675
40321,4.2675
41023,4.2675
40308,4.267777777777778
16737,4.27
11004,4.270555555555555
26408,4.270555555555555
17963,4.270833333333333
17166,4.271111111111111
27167,4.271111111111111
26447,4.271944444444444
28335,4.2725
28337,4.2725
17471,4.272777777777778
35254,4.272777777777778
16585,4.273055555555556
17527,4.273333333333333
1858,4.273611111111111
17570,4.273611111111111
17115,4.273888888888889
16583,4.274166666666667
27433,4.274166666666667
17714,4.2747222222222225
33613,4.275
32875,4.275555555555556
8834,4.276111111111111
6490,4.276666666666666
8924,4.276666666666666
28076,4.276666666666666
11009,4.276944444444444
17252,4.276944444444444
12337,4.2775
17200,4.278611111111111
17032,4.278888888888889
38591,4.278888888888889
35868,4.279166666666667
17840,4.279444444444445
28421,4.279722222222222
16751,4.28
28442,4.28
17920,4.280277777777778
27423,4.281111111111111
16718,4.281666666666666
32109,4.281666666666666
32703,4.281944444444444
27690,4.2825
28279,4.2825
27688,4.283055555555555
17585,4.283333333333333
17740,4.283611111111111
27111,4.283611111111111
4649,4.283888888888889
8718,4.283888888888889
27113,4.283888888888889
17710,4.284166666666667
18155,4.284166666666667
27110,4.284166666666667
45827,4.284166666666667
4480,4.285
26703,4.285
27112,4.285
51932,4.285555555555556
16876,4.285833333333334
17478,4.285833333333334
31782,4.286388888888889
41124,4.286388888888889
16562,4.286666666666667
37862,4.286666666666667
27575,4.288611111111111
17473,4.29
26817,4.290277777777778
26990,4.291111111111111
17647,4.293888888888889
27140,4.295277777777778
27369,4.295277777777778
30256,4.295555555555556
34897,4.295555555555556
37765,4.2975
8999,4.300833333333333
5049,4.302222222222222
19490,4.305555555555555
45274,4.3069444444444445
3278,4.307222222222222
23095,4.3075
27431,4.3075
27293,4.309444444444445
18006,4.31
28347,4.310833333333333
27045,4.311388888888889
27429,4.311944444444444
17884,4.3125
26657,4.3125
26705,4.3125
26704,4.313055555555556
26706,4.313055555555556
40943,4.313055555555556
32969,4.313888888888889
19124,4.314444444444445
19914,4.315277777777778
16548,4.316111111111111
28087,4.317777777777778
37645,4.317777777777778
28007,4.32
23348,4.320277777777778
17382,4.320555555555556
17933,4.320555555555556
27573,4.320833333333333
19611,4.321111111111111
28338,4.321111111111111
19335,4.322777777777778
26968,4.322777777777778
30204,4.322777777777778
17681,4.323333333333333
17720,4.323333333333333
28334,4.323333333333333
29835,4.323333333333333
4507,4.323888888888889
16536,4.323888888888889
41126,4.323888888888889
38743,4.324166666666667
19539,4.3244444444444445
39237,4.324722222222222
4470,4.325
34872,4.325
26972,4.325277777777778
28340,4.325555555555556
27483,4.325833333333334
18414,4.326666666666666
26406,4.326666666666666
32329,4.326666666666666
4307,4.3277777777777775
25614,4.3277777777777775
4618,4.328055555555555
32106,4.328055555555555
17701,4.328333333333333
17941,4.328333333333333
19042,4.328333333333333
1190,4.329166666666667
16821,4.329166666666667
26868,4.329444444444444
26946,4.329444444444444
33439,4.329444444444444
40227,4.329444444444444
39402,4.329722222222222
32390,4.33
16534,4.330555555555556
17434,4.3308333333333335
27294,4.331666666666667
36850,4.331666666666667
17637,4.331944444444445
27916,4.331944444444445
30226,4.331944444444445
27394,4.332222222222223
27021,4.3325
4316,4.333333333333333
19834,4.333333333333333
26487,4.333333333333333
26491,4.333611111111111
3338,4.333888888888889
16976,4.334444444444444
17045,4.335277777777778
4531,4.335555555555556
53042,4.335833333333333
31596,4.336111111111111
16740,4.336388888888889
17895,4.336944444444445
4650,4.3372222222222225
17450,4.3372222222222225
1910,4.338055555555556
39373,4.338055555555556
23309,4.338611111111111
23311,4.339166666666666
17160,4.339722222222222
1655,4.34
23310,4.34
4442,4.3405555555555555
4567,4.3405555555555555
26866,4.340833333333333
45450,4.341388888888889
4520,4.341666666666667
17868,4.342777777777778
27790,4.342777777777778
16554,4.343333333333334
17165,4.343611111111111
17535,4.343611111111111
17281,4.3438888888888885
24980,4.3438888888888885
8935,4.344166666666666
28030,4.344166666666666
28077,4.344166666666666
17687,4.344444444444444
16880,4.344722222222222
18729,4.346666666666667
52996,4.3475
34982,4.348055555555556
10905,4.348611111111111
16631,4.348611111111111
16779,4.348888888888889
12466,4.349166666666667
15080,4.349444444444444
17872,4.35
27292,4.350833333333333
3250,4.351111111111111
1550,4.351944444444444
16584,4.352777777777778
27846,4.353611111111111
27528,4.355
17724,4.356111111111111
41727,4.3566666666666665
17753,4.357777777777778
16686,4.358611111111111
36244,4.360277777777778
46087,4.360277777777778
28441,4.360555555555555
40831,4.361111111111111
16862,4.361666666666666
27566,4.361666666666666
12744,4.361944444444444
17596,4.361944444444444
27625,4.361944444444444
17934,4.362222222222222
17243,4.3630555555555555
16850,4.363333333333333
46093,4.364166666666667
26723,4.365833333333334
46294,4.3661111111111115
17561,4.366388888888888
17502,4.366666666666666
23320,4.366944444444444
30251,4.366944444444444
17063,4.368333333333333
25877,4.369166666666667
17734,4.370277777777778
17948,4.370555555555556
27165,4.370833333333334
17095,4.371388888888889
27963,4.371944444444445
39693,4.372222222222222
27838,4.3725
16863,4.373055555555555
27395,4.373333333333333
18292,4.374722222222222
26903,4.375555555555556
3167,4.3758333333333335
17046,4.3758333333333335
12016,4.376944444444445
25346,4.376944444444445
33372,4.376944444444445
27066,4.3774999999999995
18251,4.377777777777778
17505,4.378055555555555
17151,4.378333333333333
26959,4.378333333333333
4623,4.378888888888889
27067,4.378888888888889
4438,4.379166666666666
28281,4.379166666666666
27069,4.379444444444444
30490,4.380277777777778
5236,4.3805555555555555
32107,4.381111111111111
45905,4.381388888888889
16992,4.3822222222222225
41227,4.3825
17103,4.382777777777778
45271,4.383055555555556
4381,4.383333333333334
4580,4.383333333333334
11879,4.383611111111112
17544,4.383611111111112
27825,4.3838888888888885
16591,4.384166666666666
40111,4.384166666666666
46163,4.384444444444444
26977,4.384722222222222
32854,4.385277777777778
45734,4.385277777777778
17940,4.385555555555555
26964,4.385555555555555
32881,4.385555555555555
17890,4.385833333333333
5240,4.386111111111111
11038,4.386388888888889
3496,4.3869444444444445
40433,4.3869444444444445
40387,4.387777777777778
27309,4.3886111111111115
16965,4.389166666666667
41020,4.390555555555555
32006,4.390833333333333
18491,4.391388888888889
27946,4.391666666666667
28086,4.3925
16994,4.392777777777778
30977,4.394166666666667
32100,4.394444444444445
34487,4.394444444444445
46289,4.394444444444445
11667,4.395555555555555
12276,4.395555555555555
28161,4.395555555555555
17765,4.395833333333333
28091,4.3966666666666665
17483,4.396944444444444
17499,4.397777777777778
37597,4.397777777777778
35777,4.398055555555556
37127,4.398611111111111
4326,4.398888888888889
23298,4.398888888888889
12310,4.399444444444445
17297,4.3997222222222225
16680,4.401388888888889
10904,4.401944444444444
28028,4.401944444444444
28474,4.401944444444444
24788,4.404444444444445
19,4.405277777777778
17968,4.405555555555556
17533,4.405833333333334
39370,4.408333333333333
8929,4.408888888888889
26700,4.409166666666667
17833,4.4094444444444445
23220,4.4094444444444445
27357,4.4094444444444445
28081,4.4094444444444445
12647,4.410277777777778
17503,4.410555555555556
17885,4.410833333333334
19929,4.410833333333334
17022,4.411388888888889
10900,4.411944444444444
45276,4.411944444444444
4984,4.412222222222223
27076,4.412222222222223
27074,4.4127777777777775
17105,4.413055555555555
17658,4.413055555555555
27564,4.413333333333333
17935,4.413611111111111
23117,4.413888888888889
28040,4.413888888888889
16698,4.414166666666667
17415,4.414166666666667
17848,4.415
16571,4.415277777777778
36304,4.415555555555556
27085,4.4158333333333335
1934,4.416666666666667
17978,4.416666666666667
16904,4.4175
4468,4.418611111111111
25486,4.418611111111111
40420,4.4191666666666665
17799,4.419444444444444
18404,4.419444444444444
10981,4.419722222222222
17727,4.42
16891,4.420277777777778
16999,4.420833333333333
11030,4.421111111111111
17109,4.421111111111111
27791,4.421388888888889
16618,4.421944444444445
27496,4.421944444444445
40514,4.421944444444445
20955,4.422777777777778
27529,4.422777777777778
28341,4.422777777777778
28339,4.423055555555556
25559,4.4238888888888885
45310,4.4238888888888885
16650,4.424166666666666
17525,4.424166666666666
24885,4.424166666666666
41666,4.424166666666666
37746,4.424444444444444
2459,4.424722222222222
33614,4.424722222222222
17908,4.425
16871,4.425277777777778
17128,4.4255555555555555
12774,4.425833333333333
17351,4.425833333333333
17814,4.425833333333333
46374,4.425833333333333
8808,4.426111111111111
32324,4.426111111111111
16986,4.426388888888889
19715,4.426388888888889
9762,4.426666666666667
17842,4.426666666666667
34483,4.426666666666667
37649,4.426666666666667
17130,4.427222222222222
17730,4.4275
4347,4.428055555555556
17255,4.428055555555556
16668,4.428333333333334
27114,4.428333333333334
27115,4.428333333333334
16866,4.428888888888889
28214,4.428888888888889
33431,4.429166666666667
17340,4.429444444444444
27132,4.43
35360,4.43
27129,4.4302777777777775
17728,4.430555555555555
17696,4.431388888888889
26003,4.431388888888889
18380,4.4319444444444445
27425,4.4319444444444445
52590,4.432777777777778
27794,4.433055555555556
27617,4.434444444444445
16576,4.434722222222222
17882,4.434722222222222
45330,4.434722222222222
20217,4.435
18169,4.435833333333333
37865,4.435833333333333
3087,4.436111111111111
11223,4.436111111111111
16626,4.437222222222222
26844,4.437222222222222
27360,4.4375
16692,4.438055555555556
17562,4.438055555555556
16825,4.4383333333333335
26699,4.4383333333333335
16278,4.439722222222223
4436,4.44
11142,4.440555555555555
35016,4.440555555555555
35011,4.440833333333333
18766,4.441111111111111
27372,4.441388888888889
35315,4.441388888888889
24573,4.441944444444444
4396,4.4425
16735,4.442777777777778
24414,4.4430555555555555
10917,4.444166666666667
17043,4.444166666666667
12424,4.445277777777778
14664,4.445277777777778
27189,4.445277777777778
14707,4.446111111111112
18247,4.4463888888888885
16952,4.446944444444444
19528,4.446944444444444
52962,4.446944444444444
19006,4.447222222222222
27435,4.447222222222222
41127,4.447222222222222
19041,4.4475
27434,4.447777777777778
11121,4.448055555555555
27436,4.448055555555555
46368,4.448055555555555
17201,4.448333333333333
24480,4.448888888888889
26831,4.448888888888889
17123,4.449166666666667
27233,4.449166666666667
16750,4.4494444444444445
17643,4.45
26805,4.450555555555556
18822,4.450833333333334
28450,4.450833333333334
1710,4.4511111111111115
28333,4.451388888888889
28332,4.451666666666666
40511,4.451666666666666
26656,4.453055555555555
28330,4.453333333333333
28331,4.453333333333333
11192,4.453611111111111
36848,4.453611111111111
18439,4.455
19908,4.455
51898,4.455277777777778
11595,4.4558333333333335
10373,4.456388888888889
16911,4.456388888888889
32764,4.456388888888889
17403,4.4575
17806,4.458055555555555
51731,4.458611111111111
18540,4.4591666666666665
26559,4.4591666666666665
18154,4.459444444444444
8865,4.460833333333333
51770,4.461388888888889
40113,4.461666666666667
1579,4.4622222222222225
26815,4.4625
32873,4.4625
39881,4.4625
4292,4.462777777777778
12331,4.463055555555556
45308,4.463333333333333
45434,4.463333333333333
21504,4.463611111111111
45437,4.463611111111111
18389,4.463888888888889
37183,4.463888888888889
30723,4.464166666666666
19449,4.464444444444444
41689,4.464722222222222
17417,4.465
17907,4.465
18250,4.465
3369,4.465277777777778
17322,4.465833333333333
17601,4.466111111111111
30090,4.466111111111111
17213,4.466666666666667
30981,4.466666666666667
38289,4.466666666666667
11718,4.466944444444445
20009,4.467222222222222
2468,4.4675
27269,4.4675
27270,4.4675
10889,4.467777777777778
9516,4.468055555555556
34263,4.468055555555556
5330,4.468333333333334
35805,4.4686111111111115
27788,4.468888888888889
30500,4.468888888888889
4582,4.469166666666666
37859,4.469722222222222
41123,4.469722222222222
41532,4.47
17610,4.470277777777778
27597,4.470277777777778
16732,4.470555555555555
51615,4.470833333333333
23179,4.471111111111111
27059,4.471111111111111
17098,4.471388888888889
27459,4.471388888888889
28006,4.471666666666667
35008,4.471666666666667
10886,4.4719444444444445
12063,4.472222222222222
27491,4.473333333333334
36742,4.473333333333334
27405,4.474444444444444
10706,4.474722222222222
12729,4.474722222222222
30229,4.474722222222222
17542,4.475
29982,4.475
8910,4.4752777777777775
30485,4.4752777777777775
17492,4.475555555555555
27802,4.475555555555555
19614,4.476388888888889
27384,4.476388888888889
37900,4.476388888888889
4535,4.476666666666667
8902,4.476944444444444
32673,4.4775
12576,4.478055555555556
27159,4.478055555555556
34212,4.478055555555556
17636,4.4783333333333335
17889,4.478888888888889
26897,4.478888888888889
16614,4.479166666666667
26895,4.479166666666667
17966,4.479444444444445
19289,4.479444444444445
27158,4.48
17783,4.480277777777777
34692,4.480277777777777
35141,4.480277777777777
19628,4.481111111111111
27382,4.481111111111111
26610,4.481388888888889
1176,4.481944444444444
17278,4.481944444444444
32102,4.481944444444444
52316,4.481944444444444
36300,4.4825
17758,4.482777777777778
3021,4.483055555555556
5086,4.483333333333333
17865,4.483333333333333
16959,4.484444444444445
17132,4.484444444444445
1563,4.485833333333334
17510,4.486111111111111
17981,4.4863888888888885
38144,4.486666666666666
25688,4.486944444444444
6094,4.487222222222222
17324,4.4875
25457,4.487777777777778
34922,4.488611111111111
12270,4.488888888888889
18316,4.488888888888889
46402,4.488888888888889
28075,4.490555555555556
27068,4.490833333333334
16546,4.4927777777777775
27918,4.493888888888889
28225,4.493888888888889
37853,4.494166666666667
11006,4.494722222222222
1484,4.495
52495,4.495555555555556
14370,4.496111111111111
26902,4.496666666666667
18222,4.497222222222222
16855,4.498611111111111
4290,4.4991666666666665
17839,4.4991666666666665
26417,4.4991666666666665
46367,4.499444444444444
26960,4.499722222222222
26418,4.5
26420,4.500277777777778
28042,4.500277777777778
17420,4.500555555555556
26419,4.501111111111111
12040,4.501666666666667
27480,4.501666666666667
45508,4.501666666666667
45322,4.502222222222223
12280,4.5024999999999995
3097,4.503055555555555
17385,4.503333333333333
30234,4.503333333333333
27402,4.503611111111111
27684,4.505
26976,4.505277777777778
27683,4.505277777777778
18743,4.5055555555555555
32356,4.505833333333333
27131,4.506388888888889
17374,4.5075
26905,4.508055555555556
25378,4.508333333333333
17191,4.508611111111112
36401,4.508611111111112
45207,4.508611111111112
12372,4.5088888888888885
30457,4.509166666666666
26489,4.509722222222222
1928,4.510277777777778
32009,4.510277777777778
41496,4.510277777777778
38751,4.510555555555555
45466,4.511666666666667
46117,4.511666666666667
26734,4.5119444444444445
45454,4.5119444444444445
18905,4.512222222222222
32518,4.512222222222222
25178,4.5125
32349,4.5125
52198,4.512777777777778
23,4.513888888888889
19533,4.513888888888889
31445,4.513888888888889
16745,4.514722222222222
13611,4.515
25756,4.515
35605,4.515555555555555
28009,4.515833333333333
38514,4.516111111111111
18326,4.517222222222222
5083,4.5175
11072,4.5175
32672,4.5175
11428,4.518055555555556
18606,4.518055555555556
24942,4.518055555555556
17196,4.518611111111111
17102,4.518888888888889
17327,4.518888888888889
27398,4.518888888888889
16697,4.519722222222223
4551,4.52
16991,4.520555555555555
18719,4.520833333333333
32940,4.521388888888889
17903,4.521944444444444
26500,4.522222222222222
4589,4.5225
17315,4.5225
27044,4.522777777777778
10925,4.523055555555556
17785,4.523055555555556
26448,4.523333333333333
17108,4.523888888888889
28114,4.523888888888889
4296,4.524166666666667
17955,4.524166666666667
1788,4.524444444444445
35741,4.5247222222222225
17149,4.525277777777778
28445,4.525833333333333
1096,4.526111111111112
26850,4.526666666666666
27211,4.526666666666666
17875,4.526944444444444
27458,4.5275
3314,4.527777777777778
34216,4.5280555555555555
39377,4.5280555555555555
25310,4.528333333333333
13094,4.528611111111111
25860,4.528611111111111
32367,4.528888888888889
8780,4.529444444444445
45655,4.529444444444445
52192,4.529722222222222
27800,4.53
36247,4.530277777777778
45427,4.530833333333334
28172,4.5311111111111115
34503,4.531666666666666
17229,4.532222222222222
18390,4.532222222222222
27328,4.5325
10939,4.532777777777778
27383,4.532777777777778
27801,4.532777777777778
27156,4.533055555555555
38933,4.533055555555555
39378,4.533055555555555
25000,4.533888888888889
39580,4.534166666666667
4587,4.5344444444444445
32369,4.5344444444444445
17117,4.535277777777778
17665,4.535277777777778
17789,4.535277777777778
5338,4.535833333333334
16784,4.535833333333334
16769,4.536944444444444
13060,4.537222222222223
17560,4.537222222222223
27043,4.537222222222223
40516,4.5375
5691,4.538055555555555
17240,4.538333333333333
17466,4.538333333333333
14655,4.538611111111111
4641,4.538888888888889
17599,4.538888888888889
36620,4.539166666666667
40597,4.539166666666667
25047,4.540277777777778
4421,4.540555555555556
18964,4.540555555555556
46178,4.540555555555556
11181,4.5408333333333335
17834,4.5408333333333335
28238,4.5408333333333335
25799,4.541111111111111
27157,4.541111111111111
17064,4.541944444444445
28308,4.542222222222222
1405,4.543055555555555
33922,4.543055555555555
6271,4.543333333333333
17156,4.543333333333333
39982,4.543611111111111
4941,4.543888888888889
27083,4.543888888888889
16765,4.5441666666666665
32380,4.5441666666666665
31,4.544722222222222
4369,4.544722222222222
4311,4.545
23026,4.545
4517,4.545277777777778
1308,4.545555555555556
38626,4.545555555555556
17497,4.546944444444445
18767,4.5475
26863,4.547777777777778
8773,4.548333333333334
19993,4.548611111111111
25514,4.548611111111111
27401,4.548611111111111
17053,4.549166666666666
17607,4.549166666666666
18716,4.549166666666666
28240,4.549166666666666
12659,4.549444444444444
16903,4.549722222222222
17922,4.549722222222222
26796,4.549722222222222
46084,4.549722222222222
17312,4.55
18535,4.55
26582,4.55
34983,4.55
38066,4.55
19907,4.550277777777778
28218,4.550277777777778
39440,4.550277777777778
16924,4.5505555555555555
16839,4.550833333333333
17476,4.550833333333333
52691,4.550833333333333
11311,4.551944444444445
40975,4.551944444444445
31128,4.552222222222222
6310,4.552777777777778
27649,4.553055555555556
19489,4.553888888888889
26709,4.553888888888889
27231,4.553888888888889
28093,4.553888888888889
11179,4.554166666666667
26707,4.554166666666667
26710,4.554166666666667
17214,4.554444444444444
32310,4.554444444444444
16542,4.554722222222222
17896,4.554722222222222
26416,4.554722222222222
32674,4.554722222222222
52364,4.554722222222222
26948,4.555
27151,4.555
26818,4.5552777777777775
17881,4.556111111111111
18170,4.556111111111111
27130,4.556111111111111
17491,4.556388888888889
27192,4.556388888888889
52990,4.556666666666667
35799,4.5569444444444445
45824,4.5569444444444445
17228,4.557222222222222
26986,4.5575
5372,4.558055555555556
12655,4.558055555555556
19146,4.559166666666667
27518,4.559166666666667
4496,4.560277777777777
24624,4.560277777777777
8906,4.560555555555555
17414,4.560555555555555
27520,4.560555555555555
26774,4.560833333333333
26737,4.5616666666666665
19523,4.561944444444444
26736,4.561944444444444
32884,4.5625
1951,4.563055555555556
3584,4.563055555555556
5296,4.563055555555556
4902,4.5633333333333335
51675,4.563611111111111
38229,4.563888888888889
6301,4.564166666666667
12156,4.564166666666667
17823,4.564166666666667
17649,4.565555555555555
31403,4.565555555555555
26943,4.565833333333334
19026,4.566111111111111
1758,4.566944444444444
18857,4.566944444444444
3015,4.567222222222222
25809,4.567222222222222
28079,4.567222222222222
46169,4.5675
26847,4.5680555555555555
17996,4.568611111111111
19499,4.568611111111111
27512,4.5697222222222225
1115,4.57
17861,4.570555555555556
17787,4.570833333333333
27494,4.570833333333333
23012,4.571111111111112
17119,4.5713888888888885
26572,4.571944444444444
16874,4.5725
17738,4.5725
26969,4.573611111111111
14700,4.573888888888889
18986,4.573888888888889
13409,4.5744444444444445
8932,4.575
12530,4.575
16766,4.575555555555556
18835,4.575555555555556
5281,4.575833333333334
38149,4.575833333333334
1129,4.576388888888889
17750,4.576388888888889
4309,4.576666666666666
41436,4.576666666666666
17368,4.5775
17923,4.5775
34634,4.5775
5014,4.578333333333333
12606,4.578333333333333
5258,4.578611111111111
8814,4.578611111111111
5241,4.579166666666667
17038,4.579166666666667
4570,4.579722222222222
17574,4.579722222222222
35779,4.579722222222222
11706,4.580277777777778
27856,4.580277777777778
34636,4.580277777777778
34256,4.580555555555556
17296,4.5808333333333335
19228,4.5808333333333335
4355,4.581111111111111
4401,4.581111111111111
32404,4.581111111111111
27648,4.581388888888889
17582,4.581666666666667
26843,4.581944444444444
1531,4.582222222222223
17096,4.582222222222223
17215,4.5825
20033,4.5825
27162,4.5825
16556,4.582777777777777
17993,4.582777777777777
19337,4.582777777777777
1968,4.583055555555555
4412,4.583888888888889
8798,4.5841666666666665
16628,4.584444444444444
17493,4.584444444444444
16872,4.585277777777778
19432,4.585277777777778
16703,4.585555555555556
16973,4.585555555555556
26928,4.585833333333333
27824,4.585833333333333
46115,4.586388888888889
16677,4.586944444444445
16888,4.586944444444445
27691,4.586944444444445
52997,4.588888888888889
16791,4.589166666666666
16934,4.589722222222222
45402,4.589722222222222
23153,4.59
1567,4.590277777777778
4564,4.5905555555555555
18003,4.5905555555555555
16873,4.590833333333333
40283,4.590833333333333
17961,4.591388888888889
24963,4.591388888888889
17625,4.591666666666667
32187,4.591666666666667
52137,4.592222222222222
17142,4.5925
26934,4.5925
30469,4.5925
36356,4.5925
16660,4.593333333333334
8857,4.5936111111111115
17100,4.5936111111111115
17657,4.5936111111111115
17479,4.593888888888889
13718,4.594166666666666
16558,4.594444444444444
19666,4.594444444444444
25361,4.594444444444444
28005,4.594444444444444
4601,4.594722222222222
18755,4.594722222222222
4380,4.595
17721,4.595
40869,4.595
12142,4.595277777777778
28215,4.595277777777778
38843,4.595277777777778
18663,4.595555555555555
27271,4.595555555555555
28090,4.595555555555555
51542,4.595555555555555
5373,4.595833333333333
51541,4.595833333333333
4416,4.596111111111111
26502,4.596388888888889
33162,4.596388888888889
4457,4.596666666666667
