Race No.,Time (s)
7480,21357
19219,21357
40997,21358
19894,21359
22746,21360
29139,21360
28365,21361
28559,21361
2052,21361
19719,21362
22728,21362
24469,21362
28672,21362
3883,21363
22741,21363
26545,21363
28545,21364
27026,21366
27614,21366
26607,21368
25706,21371
25719,21373
6999,21375
17333,21378
20380,21378
23189,21380
24574,21381
25687,21381
3444,21382
6054,21382
10171,21382
24150,21382
3777,21384
10533,21384
5181,21385
40654,21385
21198,21385
26692,21385
28102,21385
7133,21389
27833,21390
24440,21391
3837,21392
35909,21392
9543,21393
10674,21393
18818,21393
27828,21395
19966,21396
27840,21396
22576,21399
29695,21402
41196,21403
29134,21404
8575,21405
12929,21405
26205,21405
1632,21407
7739,21407
5741,21408
17190,21408
28577,21408
28942,21408
28959,21408
9846,21409
22945,21409
25781,21409
29346,21409
20479,21410
4208,21411
20363,21411
18930,21419
2406,21420
5128,21421
20151,21421
25333,21421
20156,21422
20155,21423
8666,21424
21753,21425
23761,21426
28297,21429
28480,21429
26655,21431
13572,21432
23130,21435
12011,21436
5006,21437
15009,21438
19680,21439
19799,21439
13277,21440
24903,21440
5461,21442
35193,21443
22667,21443
26575,21443
40800,21444
26624,21444
20880,21445
26413,21445
24952,21446
27313,21446
24963,21447
27811,21447
8013,21448
10662,21448
24635,21448
5202,21449
9154,21449
8178,21452
11402,21452
6364,21453
26440,21453
9933,21455
10866,21455
21438,21456
28809,21456
16025,21457
1578,21460
12282,21460
4327,21461
29564,21461
22575,21463
28537,21463
26393,21465
20417,21468
26967,21468
1550,21469
7954,21471
27851,21471
1283,21472
20763,21473
22101,21473
16836,21476
3218,21477
35885,21480
28248,21481
8035,21482
17767,21482
1653,21483
21057,21483
21244,21485
18494,21486
11837,21487
26549,21488
29228,21488
20819,21491
25362,21491
28557,21492
35734,21494
35082,21494
9944,21495
24866,21495
27696,21495
29191,21495
1428,21496
40639,21496
18744,21496
20544,21496
20587,21497
7734,21498
26208,21498
27108,21498
41283,21499
21974,21499
21963,21500
22209,21500
24557,21500
24537,21501
28072,21501
2855,21504
24492,21505
28382,21505
7326,21506
7966,21506
25939,21506
24181,21507
20243,21508
5014,21509
13315,21509
24308,21509
6906,21513
6121,21514
29048,21515
29061,21516
5573,21517
25755,21518
4052,21519
23445,21519
27082,21519
17114,21524
21520,21525
34870,21528
35052,21528
35053,21528
35750,21530
23255,21530
24273,21530
9275,21531
9298,21531
9436,21531
26414,21534
29133,21535
21714,21538
26340,21540
3835,21541
9281,21541
25385,21541
13098,21544
20891,21544
23967,21546
21305,21549
11892,21551
20281,21551
20210,21553
13375,21554
20209,21555
20211,21555
20216,21555
27138,21555
1478,21556
2800,21556
3181,21557
28043,21557
15211,21559
8540,21560
28926,21560
35036,21562
27741,21563
12186,21564
25231,21564
26224,21564
21531,21566
22796,21567
27357,21567
25152,21568
29482,21570
35100,21573
12211,21574
28493,21575
23393,21577
23280,21578
2719,21580
28021,21580
1355,21581
4369,21581
20854,21581
21425,21581
24859,21581
35857,21582
27961,21582
10261,21583
23966,21583
21433,21584
20681,21585
20172,21586
24365,21587
26270,21588
19695,21591
24231,21591
21783,21592
21087,21593
21378,21593
26571,21593
11288,21596
24497,21597
21666,21598
5330,21599
18191,21599
21852,21599
23811,21600
25920,21602
27987,21603
28003,21603
28348,21603
26842,21606
21735,21607
29580,21607
10709,21608
13488,21608
9206,21610
2920,21611
25640,21611
11741,21612
17785,21612
35135,21613
21685,21613
15096,21614
19866,21614
23660,21614
6713,21616
21274,21616
26114,21616
23509,21618
26400,21618
28729,21620
23529,21621
28473,21624
28969,21626
13476,21627
28466,21627
27091,21628
30122,21628
21309,21629
25380,21629
36042,21630
20716,21636
20578,21639
9246,21640
12630,21641
27487,21642
28707,21642
24161,21644
26952,21644
22268,21645
24180,21645
35916,21646
22680,21646
20265,21647
12000,21648
35844,21649
27266,21649
12729,21653
21031,21656
29605,21656
12417,21658
3820,21659
28309,21659
35068,21660
25242,21660
9095,21666
22967,21666
27690,21666
28979,21666
3489,21667
11706,21667
28981,21667
4009,21669
41104,21669
16868,21669
25077,21671
28754,21673
26799,21674
28785,21674
41131,21675
2907,21676
29254,21676
13330,21677
29000,21679
7930,21680
13539,21682
18378,21682
22915,21686
21868,21687
28751,21691
23897,21696
24051,21696
4109,21697
21386,21697
24885,21697
28395,21697
31098,21697
21842,21698
21857,21699
24912,21700
19027,21701
22774,21701
28353,21701
19040,21702
19025,21704
26852,21704
35314,21707
29577,21710
6228,21711
29578,21711
29586,21711
28347,21711
1717,21712
2110,21713
20935,21714
28283,21714
8786,21715
22290,21715
25742,21715
22736,21716
10440,21718
18474,21718
18475,21718
18478,21719
24176,21719
18473,21720
18476,21720
4829,21721
31234,21721
24551,21722
1375,21725
1921,21725
41172,21725
21576,21725
26033,21725
1155,21728
18944,21728
21437,21728
4449,21729
19892,21730
4954,21731
11584,21731
21052,21731
21574,21731
24630,21731
2786,21733
21032,21733
17038,21734
26936,21735
4508,21736
27433,21737
11446,21738
12882,21741
13020,21741
23504,21741
26476,21742
27098,21742
26705,21743
31141,21743
28459,21745
25546,21747
35368,21748
26628,21748
23450,21750
28394,21753
41174,21754
13306,21754
20408,21754
26412,21754
35869,21756
17260,21757
21094,21758
28630,21759
3752,21761
28763,21761
5155,21764
18532,21765
7194,21767
3665,21769
26938,21770
16782,21774
23096,21774
19990,21775
12484,21776
25793,21777
10412,21778
10759,21778
41223,21780
2784,21781
9086,21781
23351,21781
16812,21782
24166,21784
6034,21785
17892,21785
19943,21785
26062,21785
12258,21786
8709,21787
11256,21787
28808,21787
4836,21788
28199,21788
24539,21792
25347,21792
27229,21793
20301,21794
16873,21797
3739,21798
5698,21799
21416,21800
5540,21801
40830,21804
21249,21804
22041,21804
26659,21807
1922,21808
16869,21808
8670,21809
35044,21810
35045,21810
29723,21810
16113,21811
23108,21813
29430,21813
24983,21815
15159,21816
3242,21818
16575,21818
20205,21818
26800,21819
7066,21820
23418,21820
7877,21821
26247,21822
22644,21823
23523,21824
22455,21826
27872,21826
22935,21828
7043,21829
23427,21829
27694,21829
28385,21830
27252,21831
35015,21832
20229,21832
22381,21832
9001,21833
20054,21834
20056,21834
19969,21839
10907,21841
27642,21841
29178,21843
29176,21844
36055,21845
16493,21845
3782,21850
4164,21851
13465,21851
22240,21852
35320,21854
8750,21854
19038,21855
1543,21858
13386,21859
23448,21859
20918,21860
22752,21860
8812,21861
20620,21862
26715,21862
21621,21863
3102,21864
5245,21864
21980,21864
10215,21865
9085,21866
24601,21866
23592,21867
26009,21869
19702,21870
21743,21870
11693,21871
26806,21872
21966,21873
29386,21873
25767,21874
11111,21875
40893,21877
16889,21877
21827,21877
11036,21878
22446,21878
9770,21879
28357,21879
7232,21880
28360,21880
23795,21881
8503,21881
40891,21882
17022,21883
26554,21884
26835,21887
21615,21889
28137,21890
28954,21890
2518,21894
40881,21894
28071,21894
13106,21898
35221,21899
29200,21899
10398,21901
29184,21901
28101,21902
8066,21903
10512,21904
25803,21905
4462,21906
10633,21906
26352,21906
27436,21906
5736,21908
13090,21908
8327,21908
25061,21908
17938,21911
17862,21912
21749,21912
28281,21912
20546,21913
12148,21914
21823,21914
22138,21914
21745,21915
5795,21919
10077,21919
24790,21919
20860,21921
28816,21922
6461,21924
8108,21924
12875,21926
24164,21927
27743,21928
25008,21929
28296,21929
18635,21932
7260,21933
19022,21933
28227,21934
28793,21934
23655,21937
25445,21937
27937,21938
41008,21941
27316,21941
15177,21942
23557,21942
4061,21943
22344,21945
9994,21947
21964,21947
25253,21947
35257,21948
22346,21949
4561,21950
21682,21950
20033,21951
26335,21952
13436,21953
23808,21955
25208,21955
25194,21956
6993,21961
42149,21961
35780,21962
22811,21962
24396,21963
40826,21964
41268,21964
6334,21966
20177,21967
28167,21967
19898,21968
2584,21970
5225,21972
9862,21974
26134,21975
26419,21976
11370,21977
24222,21977
26928,21977
26262,21979
27153,21979
27155,21979
3705,21983
20381,21985
13566,21987
28429,21987
20864,21991
25240,21991
35200,21993
24371,21994
25459,21995
21418,21998
23127,21998
26661,21999
20383,22002
19645,22004
2824,22006
22889,22006
26999,22006
24173,22007
26339,22007
26995,22007
30632,22007
26941,22008
27303,22008
21144,22009
21149,22009
7779,22011
2727,22012
27409,22014
27413,22014
24671,22016
25527,22017
42202,22020
12878,22021
26110,22023
35512,22024
22647,22024
29753,22024
31142,22024
25889,22025
13543,22026
19430,22026
26546,22026
8090,22028
22820,22028
6311,22029
7046,22029
25033,22029
21897,22030
24577,22030
21900,22032
25438,22034
26974,22035
35338,22036
18794,22037
22487,22037
3998,22039
8271,22040
26573,22040
12049,22041
12229,22041
34947,22042
23564,22045
25765,22045
1532,22046
40979,22046
4493,22048
22837,22050
28463,22052
23706,22053
23587,22055
28425,22056
27169,22059
28012,22060
20563,22061
6141,22062
11550,22062
25196,22063
13293,22065
21755,22065
25526,22067
24447,22069
23394,22070
26591,22071
3996,22072
25124,22072
8021,22075
16661,22075
25972,22077
27143,22077
20350,22078
7161,22079
19446,22080
19445,22081
5382,22083
19444,22083
26505,22084
10037,22085
21669,22086
2246,22088
25596,22088
1387,22090
2998,22090
10259,22093
19433,22093
19432,22095
4361,22096
5129,22100
40827,22100
21129,22100
18951,22102
29240,22105
27770,22106
17318,22108
28251,22108
26886,22109
27639,22110
24397,22111
35343,22113
8050,22118
26671,22118
26841,22118
27540,22118
24853,22119
5180,22120
20734,22122
28030,22122
5154,22123
11301,22124
7387,22125
35159,22126
6773,22128
5588,22129
35495,22132
26191,22132
21195,22133
6014,22134
6834,22135
2042,22138
11006,22138
24714,22138
34834,22139
6251,22140
5175,22141
26970,22142
24433,22144
27298,22146
9387,22147
20840,22147
25441,22147
25791,22147
27444,22147
4914,22148
6801,22148
10271,22148
25941,22148
8227,22149
10649,22149
36059,22150
25212,22151
25213,22151
21027,22153
8096,22154
24039,22157
35302,22158
7140,22158
25084,22160
3243,22163
24129,22165
28525,22168
13651,22169
26028,22169
22512,22170
22044,22171
24314,22171
35437,22172
21492,22173
26827,22174
5992,22177
6603,22177
9344,22177
19736,22177
1675,22179
25735,22180
8848,22181
20441,22181
10538,22182
19737,22182
17937,22184
25511,22184
25680,22184
5259,22185
16030,22185
9082,22187
12621,22189
26529,22189
24489,22191
28646,22192
28946,22193
29222,22193
22088,22196
22380,22199
41252,22203
9756,22205
3963,22206
40606,22207
24098,22208
3264,22212
11282,22213
21841,22214
12178,22215
24168,22215
40675,22216
28989,22216
35926,22217
25368,22219
4820,22220
28011,22221
4338,22222
7982,22222
13208,22224
27006,22225
28037,22226
15277,22227
26135,22229
25176,22230
19104,22231
25949,22232
13213,22233
25849,22234
2112,22237
20926,22238
5912,22239
25006,22239
41231,22241
27539,22243
11430,22246
13622,22251
3887,22252
18952,22252
1584,22254
21494,22254
2003,22255
22838,22255
29101,22255
7685,22258
29284,22258
21365,22259
8970,22262
9312,22263
22621,22263
25614,22263
10310,22264
6243,22265
40825,22266
5417,22267
18757,22269
23825,22269
30482,22269
18758,22270
27282,22270
4478,22271
18755,22272
18756,22272
22094,22272
26531,22272
11612,22273
18689,22276
28888,22276
29213,22276
18691,22279
16466,22280
28235,22280
28747,22281
21133,22282
29375,22282
24538,22283
11470,22285
23788,22287
27691,22287
35650,22288
22890,22289
9077,22290
17322,22290
31161,22291
26547,22293
29384,22293
20413,22294
23690,22294
23877,22294
27504,22294
8836,22295
8856,22298
21330,22299
25903,22299
26391,22299
27760,22301
24972,22302
24975,22302
41243,22303
27948,22303
15079,22305
16591,22306
25547,22306
29409,22306
29457,22306
35465,22307
19603,22307
19019,22308
9450,22308
23157,22309
19017,22310
19024,22311
20761,22311
22171,22311
23550,22313
8788,22314
22265,22314
22787,22316
26895,22317
12602,22318
28225,22318
7583,22319
27451,22319
29506,22319
42253,22320
13011,22320
26642,22321
10312,22322
26513,22325
26538,22325
28212,22325
26756,22327
40608,22328
28007,22328
6466,22329
41150,22329
35691,22329
22165,22329
6044,22330
26368,22332
24888,22337
24907,22337
25794,22337
21406,22338
11843,22341
19018,22341
19021,22344
3780,22345
10044,22345
16971,22346
19023,22346
21114,22346
25382,22346
26793,22347
21525,22348
25387,22350
27984,22353
25691,22354
20617,22357
7866,22360
5881,22362
7218,22362
10182,22362
8418,22363
29357,22363
29358,22363
15093,22364
28786,22368
27702,22369
8522,22370
19026,22370
12163,22372
22408,22373
22407,22374
23705,22375
26459,22376
3113,22380
27993,22380
28721,22381
7896,22383
13510,22383
19786,22383
1807,22385
22797,22388
22249,22391
10795,22396
27847,22396
7550,22398
23358,22398
35447,22399
40723,22401
16608,22401
26539,22401
40776,22402
7732,22403
8795,22404
27154,22405
7613,22407
28478,22407
22719,22410
27981,22410
4705,22411
8557,22411
8350,22412
12862,22413
28052,22414
5498,22415
7631,22420
27293,22420
11419,22421
35087,22422
17244,22422
24259,22422
24290,22422
8515,22423
35334,22423
4979,22424
24527,22424
26650,22424
1371,22425
12572,22425
24568,22426
27299,22426
41179,22427
24632,22427
24634,22427
1707,22428
16982,22431
25319,22431
12398,22432
24031,22432
28974,22433
7681,22434
27481,22434
27988,22435
26906,22436
4465,22439
17763,22439
22888,22442
29163,22443
40838,22445
23974,22445
2051,22446
26232,22446
8092,22447
23993,22452
2829,22453
23719,22453
11260,22455
29062,22457
15184,22459
1368,22460
41102,22460
13524,22460
15180,22461
15192,22462
22086,22463
27547,22463
12988,22467
8995,22468
40685,22469
20368,22469
13709,22473
23867,22474
18712,22476
22219,22476
4560,22477
29179,22477
21210,22478
24681,22479
23390,22480
11785,22481
27210,22483
28570,22483
4097,22485
2114,22487
28231,22487
8364,22488
6274,22489
20588,22491
17761,22492
25111,22493
20020,22495
20021,22497
25230,22498
20023,22499
5979,22500
28542,22500
25325,22501
6455,22503
9251,22505
1250,22506
25369,22506
26480,22506
20096,22507
26477,22507
13167,22508
26226,22508
26349,22508
22412,22512
24514,22512
22413,22513
20298,22515
1779,22516
40670,22516
27527,22519
21061,22520
25064,22520
25821,22520
27018,22527
12778,22529
35500,22531
26000,22531
27209,22531
24685,22535
40854,22536
17240,22537
18713,22539
18714,22539
19730,22540
26813,22544
40722,22545
12055,22545
26564,22545
28861,22545
20750,22547
34914,22547
1207,22548
27986,22549
27184,22551
23171,22552
40714,22554
19427,22556
19431,22556
19425,22557
19426,22557
40850,22559
12466,22563
15219,22563
28106,22563
27308,22565
19870,22569
28521,22570
3662,22571
21889,22572
19869,22573
27578,22575
2658,22578
16103,22578
2873,22580
29050,22582
35047,22585
7783,22585
25491,22585
29550,22588
35339,22589
22486,22589
22922,22589
26550,22589
27919,22589
4003,22590
6935,22591
19837,22593
20250,22594
5539,22598
3200,22601
6956,22601
24966,22603
21398,22604
29189,22605
22073,22606
15060,22608
34849,22609
21081,22610
28263,22610
22757,22612
13463,22613
19844,22614
27874,22614
13088,22615
19099,22615
25738,22617
26036,22619
29665,22619
5863,22621
25757,22622
16468,22623
13553,22631
28924,22633
28604,22635
2641,22636
17325,22636
17712,22636
17713,22637
17714,22637
17715,22637
8679,22640
21768,22643
26004,22644
20612,22646
26092,22649
24653,22650
41116,22651
24651,22651
26310,22652
29020,22653
25658,22654
6600,22656
6854,22656
9833,22656
23307,22657
11442,22659
22012,22659
7795,22660
6537,22661
19917,22662
8264,22663
9249,22663
6420,22670
9474,22670
22025,22670
11770,22672
20872,22672
35315,22675
11235,22678
8854,22680
17935,22680
18932,22680
20972,22680
20973,22680
22066,22681
23334,22681
40740,22684
5000,22686
21720,22686
27616,22686
5844,22687
11814,22689
20518,22692
22877,22692
8799,22693
26502,22695
19755,22697
22253,22698
27648,22698
22040,22699
21850,22700
22037,22700
23599,22700
29209,22700
23195,22701
25100,22703
19139,22704
26688,22704
22362,22705
27819,22707
5150,22709
35607,22710
12463,22710
12478,22713
13073,22713
6165,22715
13545,22715
23203,22715
13189,22716
28307,22716
28317,22716
23412,22718
4682,22720
6478,22720
23165,22726
41009,22730
26182,22731
27123,22731
27625,22731
2511,22736
26464,22736
20986,22737
25355,22737
20400,22738
3631,22741
24669,22741
20545,22742
25249,22743
19667,22745
2178,22749
11193,22750
26116,22750
13301,22751
18161,22751
26523,22751
27610,22752
27615,22752
7983,22753
28464,22754
4055,22755
18618,22755
35089,22759
29485,22760
13146,22762
35464,22764
22731,22765
28074,22767
3317,22771
11793,22773
13446,22773
18591,22777
10126,22779
29105,22779
29107,22779
5186,22783
22222,22785
25921,22786
24437,22788
28568,22791
9516,22795
23261,22801
29403,22801
2324,22802
20414,22804
21874,22804
28401,22804
11722,22805
6019,22808
29452,22808
25167,22809
35027,22811
24014,22812
23651,22813
22761,22817
27910,22818
27898,22819
5500,22822
35474,22823
25186,22826
26014,22827
25866,22829
12008,22830
17327,22830
24331,22830
24361,22830
7458,22831
35075,22832
27261,22833
6724,22839
5516,22840
12516,22843
29451,22845
12017,22847
12967,22847
29751,22849
27903,22850
22539,22851
6183,22853
22866,22853
23335,22853
23463,22856
12208,22858
23666,22858
28899,22867
29464,22867
29500,22867
19672,22868
20512,22869
35171,22870
35173,22870
16911,22871
19735,22871
12454,22872
8389,22873
20773,22876
27926,22876
28381,22876
28200,22877
29094,22877
29095,22877
3771,22879
40879,22880
35057,22881
24874,22881
24861,22887
27813,22890
19815,22891
24585,22892
27347,22892
23135,22897
23152,22898
2281,22899
26776,22900
9393,22902
26708,22902
26670,22903
28514,22903
25495,22904
30651,22904
29627,22905
24517,22906
20951,22909
23850,22910
12797,22911
27649,22911
23142,22913
5917,22914
35538,22917
20238,22918
28933,22918
35867,22920
28446,22923
5053,22924
15128,22926
15301,22927
9170,22930
27090,22930
1754,22931
40862,22931
23776,22931
8407,22932
24064,22932
27107,22932
23997,22933
35010,22936
24066,22936
24232,22938
1548,22939
4764,22942
21726,22945
20975,22946
25270,22948
19801,22949
22738,22949
29654,22949
20806,22952
25162,22953
26660,22953
31143,22953
3285,22954
17990,22955
19694,22955
11732,22957
25673,22958
2075,22959
9853,22959
17989,22961
34970,22963
29558,22964
7208,22965
35969,22968
7094,22968
15167,22969
20466,22969
26012,22970
11071,22971
13154,22972
24446,22972
27442,22972
22015,22973
12023,22974
28402,22974
11556,22976
17037,22976
25187,22976
21260,22980
21537,22980
24018,22980
28094,22981
15052,22982
16605,22982
24302,22987
4924,22988
21224,22989
21225,22989
28852,22990
12108,22993
12142,22994
13687,22994
12213,22995
24898,22998
21572,22999
12690,23000
13480,23000
20078,23000
20088,23000
12654,23002
20046,23003
28111,23003
22996,23005
6284,23008
16484,23011
24006,23013
24477,23018
3607,23020
25608,23021
28377,23024
28576,23024
24594,23025
28728,23025
20729,23026
27792,23026
21344,23027
15335,23028
27682,23028
27494,23033
5242,23034
25623,23041
27622,23043
4566,23044
17669,23045
24142,23047
26945,23050
6039,23054
22070,23054
24049,23054
35847,23060
20696,23060
22618,23062
6544,23064
10991,23064
27226,23064
1402,23068
25443,23068
10966,23069
21807,23072
29399,23075
20867,23077
26643,23077
24622,23078
19638,23079
24178,23079
7016,23082
35805,23082
10555,23084
21950,23084
8863,23086
29316,23086
10786,23087
23092,23087
9758,23090
20188,23092
28513,23092
27680,23096
22488,23098
23320,23100
24546,23100
28458,23100
1596,23101
20619,23102
17780,23103
17781,23103
21067,23105
19239,23106
19240,23106
21069,23106
1066,23107
7873,23109
21322,23113
26308,23113
26685,23113
13109,23115
24800,23116
1704,23118
20465,23120
1938,23126
23224,23126
19965,23127
16846,23133
26261,23134
23344,23136
13258,23139
1196,23140
22378,23140
25199,23141
28389,23144
21246,23145
9081,23146
24944,23146
24981,23146
25159,23147
27329,23150
23360,23151
22586,23153
12400,23154
13485,23154
22010,23154
1240,23160
13111,23160
11258,23161
22697,23161
17675,23163
20051,23167
15162,23168
6040,23170
7330,23170
26389,23170
26311,23172
2960,23173
4555,23174
26196,23175
28218,23175
23673,23177
30557,23177
6123,23178
42199,23178
24488,23178
7369,23179
9529,23180
21005,23180
5130,23184
25679,23187
30751,23189
25375,23193
23402,23195
24494,23196
35936,23197
19135,23199
19134,23201
17128,23202
19133,23202
28001,23202
26298,23203
4724,23204
19136,23204
25806,23207
2351,23208
20847,23208
27660,23208
23191,23211
35371,23212
21060,23213
8029,23217
41089,23217
13457,23218
5423,23227
7841,23229
25555,23231
11252,23233
24855,23235
8671,23237
20842,23237
3684,23238
21731,23238
23323,23238
25671,23241
9732,23244
20869,23244
28166,23245
27189,23246
28165,23246
25783,23247
8347,23248
27962,23248
35964,23250
22604,23250
28764,23252
20871,23254
22878,23254
25289,23255
21226,23258
20436,23262
27292,23262
28060,23262
24442,23269
25397,23269
19617,23271
17782,23273
17783,23273
27763,23273
6460,23276
21956,23276
20317,23277
25853,23277
25861,23278
25383,23282
22946,23284
7521,23285
4227,23287
1074,23288
5038,23292
29554,23296
22568,23297
8916,23299
15066,23299
3324,23300
35792,23303
35944,23303
26811,23303
2033,23304
26217,23304
13191,23306
21381,23307
22297,23307
10190,23310
24216,23310
21130,23312
8257,23313
27319,23313
35128,23314
20494,23314
7838,23316
8142,23318
20354,23318
2313,23319
8622,23319
3512,23320
13420,23322
24413,23323
26030,23323
26031,23323
26185,23323
27560,23323
25109,23326
3123,23330
12396,23332
20299,23334
1685,23335
20148,23335
4269,23338
27233,23338
28683,23338
35319,23344
21787,23344
5640,23345
26338,23348
4936,23349
16595,23349
16880,23349
21209,23350
21717,23351
28412,23351
23114,23352
6731,23355
21339,23355
22177,23355
21340,23356
19897,23359
12212,23361
22625,23361
22626,23361
6348,23363
24656,23366
25363,23368
13066,23369
21719,23369
7561,23374
20674,23375
24707,23376
9056,23377
20722,23379
26040,23381
23965,23382
9863,23386
21524,23386
4365,23390
26053,23392
26788,23392
26091,23393
26821,23393
26005,23394
28555,23394
15289,23396
25218,23401
35146,23402
22013,23405
8180,23406
9878,23407
35517,23408
28090,23408
20208,23409
23263,23410
8806,23411
6201,23412
19826,23413
27957,23413
1385,23415
5855,23418
22605,23419
25246,23420
25245,23421
24928,23423
20294,23430
28509,23430
10165,23432
28448,23432
21215,23433
10369,23437
25118,23439
21578,23441
4619,23443
10362,23443
26500,23443
20603,23444
25789,23445
29555,23447
23116,23449
12744,23452
22428,23454
9007,23457
22281,23457
26438,23457
4356,23458
8988,23467
22064,23470
26144,23472
2857,23473
10224,23474
12833,23475
19938,23477
11444,23478
28454,23479
25360,23480
25417,23480
21973,23481
24248,23481
26294,23481
29690,23484
30691,23484
34939,23485
11613,23486
19935,23490
25315,23496
27650,23498
22440,23499
26901,23499
24377,23500
10468,23502
8118,23503
25406,23508
21268,23509
10405,23510
12997,23510
19629,23510
13268,23512
26527,23512
5975,23513
10246,23514
22902,23515
22054,23519
9741,23525
35213,23526
11895,23528
23111,23534
23125,23536
23833,23537
29216,23539
4318,23540
23424,23540
28607,23540
26653,23541
29599,23541
8772,23542
29598,23542
23378,23543
25130,23543
29157,23546
29158,23546
29159,23546
31221,23546
23694,23547
29155,23547
29156,23547
13357,23548
34979,23549
22422,23549
21748,23550
40758,23551
25374,23551
25023,23552
12179,23556
28633,23558
25808,23559
7001,23560
22579,23560
27243,23562
23703,23564
3154,23566
2095,23568
23715,23568
27949,23568
24770,23574
29438,23575
27797,23578
19782,23580
27775,23580
11416,23585
12166,23586
13117,23588
8164,23590
13550,23590
20231,23593
20031,23594
26691,23596
27385,23597
1912,23599
29255,23599
22473,23601
12433,23602
23209,23603
24213,23604
24210,23606
8059,23609
26390,23609
11491,23610
29128,23611
5051,23612
17106,23612
16851,23613
1090,23614
13551,23616
28100,23618
24456,23623
10117,23628
8857,23632
2797,23632
7048,23633
19673,23633
27914,23634
25713,23636
25293,23637
35250,23641
3394,23643
2745,23643
5030,23646
24603,23649
6217,23650
27382,23650
8773,23652
22756,23654
27721,23654
1711,23657
25068,23658
25069,23659
25070,23659
28530,23659
35116,23665
24059,23665
24056,23666
26273,23667
26277,23667
23822,23672
20735,23673
6611,23674
9830,23674
35054,23675
21687,23678
25108,23678
7546,23679
13339,23680
24582,23680
7465,23682
18192,23683
20783,23687
3753,23689
20149,23690
21293,23691
28407,23692
8853,23694
24486,23696
16610,23697
20037,23697
18493,23699
18495,23699
20036,23699
7385,23702
17874,23703
17871,23704
11926,23705
15251,23705
15074,23706
9151,23707
15035,23707
15105,23707
35924,23708
15095,23708
21004,23710
6829,23712
15119,23712
27321,23714
24961,23715
15244,23720
24040,23723
27479,23724
13390,23728
26260,23728
19669,23732
26973,23732
4992,23733
7450,23735
24075,23735
19686,23739
21338,23739
24379,23740
27356,23746
28121,23751
29383,23755
21251,23756
27945,23756
19097,23759
19098,23759
19732,23760
28789,23762
19100,23763
21059,23763
26218,23765
3560,23766
23270,23769
4947,23771
22492,23772
28443,23773
16082,23774
16102,23774
5978,23780
21670,23780
24445,23784
24078,23786
2474,23788
8024,23789
28238,23789
12760,23790
27975,23792
12199,23793
21527,23797
13152,23802
1784,23807
23832,23807
3657,23808
28174,23808
28647,23810
34842,23817
24167,23821
2723,23822
9099,23822
22571,23822
6739,23823
21382,23823
12680,23824
19863,23825
21461,23825
21463,23826
26587,23826
20019,23827
24350,23827
6204,23828
22884,23828
25155,23833
21699,23839
3210,23840
21062,23842
28593,23842
21212,23848
3749,23851
6653,23851
19830,23851
27673,23852
20112,23854
22545,23854
28369,23854
11551,23857
24145,23857
35812,23858
22802,23858
24140,23858
26176,23858
5302,23863
23513,23866
10471,23868
28153,23869
12216,23871
24670,23883
6169,23885
23005,23886
1419,23887
9562,23887
3152,23889
23304,23890
21460,23891
23113,23894
3040,23895
24068,23895
29006,23897
10669,23899
26107,23899
28492,23899
1318,23900
19839,23900
21328,23901
23486,23902
24092,23903
27902,23909
7466,23910
26398,23914
17784,23915
25251,23915
25258,23915
26434,23915
17932,23916
20846,23916
21624,23919
23949,23919
21641,23922
23625,23923
5949,23924
6482,23924
21878,23924
23639,23924
20883,23927
28945,23928
6050,23930
21134,23930
24019,23931
13500,23934
18847,23934
18852,23934
27237,23936
12105,23939
35920,23942
31111,23944
25401,23947
3628,23952
15214,23953
16076,23954
29221,23954
28759,23957
24846,23958
19888,23965
23425,23966
1189,23967
3617,23968
20626,23972
3435,23974
8538,23975
40936,23976
17809,23983
17811,23984
1209,23985
8596,23985
28217,23985
40718,23987
3882,23990
19028,23994
27850,23994
30558,23995
4058,23999
20014,24000
28980,24000
24306,24001
5867,24003
26488,24003
4728,24004
28421,24006
11538,24008
15237,24008
24141,24009
16078,24010
30633,24011
26046,24012
22019,24013
28299,24013
21913,24014
29548,24014
11934,24015
23342,24015
21296,24016
22504,24016
28070,24018
7099,24021
10163,24021
26780,24021
29183,24022
28515,24023
16818,24024
35611,24025
15316,24025
18636,24027
20000,24032
25497,24032
26164,24033
25677,24034
25675,24035
35566,24036
21642,24037
35342,24039
16027,24039
21925,24044
10203,24045
23011,24045
21279,24046
21840,24046
21288,24047
28811,24048
25096,24051
15018,24056
11685,24058
24011,24058
27885,24058
25137,24068
27536,24069
22193,24070
17278,24075
9571,24077
21752,24079
35212,24082
23056,24082
35211,24083
35204,24084
23600,24084
19864,24085
17184,24087
34768,24094
26256,24094
27383,24094
13359,24096
7263,24097
27466,24097
11913,24098
9429,24100
28939,24101
20313,24103
26026,24104
7943,24105
40750,24106
27979,24106
19635,24107
24836,24108
24299,24110
24337,24111
24352,24111
10548,24113
8001,24114
16922,24114
28819,24114
12519,24115
2367,24120
20557,24120
19708,24121
8486,24122
20232,24123
23403,24124
29614,24124
23962,24125
26188,24125
26210,24126
23914,24127
6850,24130
29354,24130
9895,24131
8803,24132
22737,24132
13610,24134
29365,24136
20075,24138
20076,24138
24310,24139
1115,24142
17672,24146
11846,24147
24506,24148
26663,24149
20710,24161
23034,24161
24071,24162
35967,24163
35096,24166
24177,24166
7851,24173
4452,24175
26805,24178
8680,24187
29637,24187
