Number,Time (h)
34418,8.194722222222222
19946,8.194722222222222
39645,8.195277777777777
4822,8.196388888888889
21436,8.196666666666667
33147,8.197222222222223
30559,8.197222222222223
31251,8.197222222222223
40434,8.197777777777778
39662,8.198888888888888
37148,8.198888888888888
38044,8.199444444444444
41199,8.199444444444444
38048,8.199444444444444
36675,8.199722222222222
33776,8.200277777777778
30668,8.200555555555555
33777,8.200833333333334
35986,8.200833333333334
39944,8.200833333333334
11814,8.200833333333334
34600,8.201944444444445
3778,8.201944444444445
33000,8.202222222222222
30001,8.203055555555556
31540,8.203611111111112
32300,8.204444444444444
37911,8.205
3198,8.205
39088,8.205555555555556
37182,8.205833333333333
34062,8.206944444444444
32552,8.206944444444444
36999,8.207222222222223
40199,8.2075
29957,8.208333333333334
41153,8.210277777777778
25981,8.210833333333333
15060,8.21111111111111
41049,8.211388888888889
19194,8.211944444444445
33129,8.212222222222222
33152,8.212222222222222
33380,8.2125
1121,8.2125
40087,8.212777777777777
20633,8.212777777777777
23304,8.212777777777777
36874,8.213611111111112
35757,8.213888888888889
40178,8.214444444444444
5516,8.214722222222223
19307,8.215
34638,8.215277777777779
21084,8.216111111111111
41362,8.216944444444444
34589,8.217222222222222
31412,8.217222222222222
21264,8.2175
37742,8.218055555555555
13041,8.218333333333334
20166,8.21861111111111
32495,8.221666666666668
24862,8.222777777777777
36284,8.223888888888888
38015,8.224166666666667
45951,8.224166666666667
35348,8.224444444444444
5642,8.226111111111111
36093,8.22638888888889
37815,8.22638888888889
21341,8.226666666666667
36280,8.2275
31088,8.2275
31101,8.2275
36388,8.22861111111111
1761,8.229722222222222
46263,8.229722222222222
30822,8.23
32482,8.23
25041,8.230833333333333
38552,8.231666666666667
20116,8.231666666666667
26101,8.231666666666667
41236,8.231944444444444
27552,8.2325
27553,8.232777777777779
19422,8.234722222222222
20592,8.23611111111111
20905,8.23638888888889
13418,8.237222222222222
25218,8.2375
31877,8.2375
21137,8.238611111111112
13434,8.238888888888889
37362,8.239166666666666
5466,8.240277777777777
41509,8.240277777777777
39556,8.240555555555556
34282,8.240833333333333
41082,8.241388888888888
19592,8.242777777777778
30367,8.242777777777778
30402,8.242777777777778
14176,8.243055555555555
38182,8.243611111111111
41182,8.244166666666667
13872,8.244722222222222
30911,8.245
27540,8.245277777777778
31141,8.245277777777778
21458,8.245555555555555
14111,8.245833333333334
38397,8.246666666666666
39205,8.246666666666666
26620,8.246944444444445
30886,8.247777777777777
38583,8.248333333333333
30441,8.248611111111112
21484,8.248888888888889
14065,8.25
14133,8.25
25969,8.251944444444444
14217,8.253333333333334
33655,8.25388888888889
33688,8.254166666666666
33700,8.254166666666666
15834,8.254444444444445
40375,8.254722222222222
32699,8.255
35621,8.255555555555556
23051,8.255833333333333
40198,8.25611111111111
4654,8.256388888888889
5824,8.256388888888889
38448,8.256944444444445
32183,8.257222222222222
32200,8.257777777777777
1106,8.258055555555556
14857,8.258055555555556
16038,8.258055555555556
40747,8.258333333333333
21102,8.258611111111112
